apec1.kT apec1.Abundanc apec1.norm
1.863917369803454571e+00 2.179313244581929099e-01 1.599935270048777225e+00
1.486529884609801178e+00 1.548906462671547912e-01 1.695280303874145744e+00
1.433940218623261931e+00 2.792130396416608873e-01 1.482548225121398611e+00
1.144554835068364973e+00 1.187402455646356311e-02 2.808753947504834869e+00
1.166488015209370177e+00 1.598512634314443875e-02 2.921294753516461729e+00
1.229674612172473758e+00 2.501334448215791068e-02 2.712950823773320419e+00
1.656451936618485998e+00 5.036679644576734782e-01 1.149893209100835811e+00
1.193209176516640158e+00 2.050579796280819350e-02 2.766489558305088359e+00
1.435101995033858158e+00 2.270599460300273820e-01 1.594374444716088357e+00
1.581978964174928892e+00 3.622775621883606023e-01 1.229321656941480878e+00
1.656451936618485998e+00 5.036679644576734782e-01 1.149893209100835811e+00
1.480236110605154254e+00 9.154676588587658259e-02 1.724357070880436549e+00
1.308822828960443774e+00 8.012947777558315776e-02 2.407300061582155148e+00
1.173392689839956482e+00 3.380125642831689758e-02 2.735183783986037120e+00
1.563632394957743310e+00 8.602686877275639299e-02 2.171414790230068892e+00
1.436815745373004161e+00 6.204808230804408076e-02 2.174612652050281092e+00
1.364532461825246790e+00 8.510193090176260133e-02 2.092379336371732457e+00
1.117371841353930195e+00 1.178916884306091539e-01 1.776165341755767901e+00
1.328200231692738598e+00 1.587266813507087759e-01 1.776265661908260851e+00
1.337024700858165493e+00 1.043447072636344286e-02 2.659223325067604282e+00
1.156768699187368910e+00 2.967914445405003127e-02 2.478011048973031372e+00
1.839802364889105313e+00 1.410070138446537280e+00 6.816042876843841913e-01
1.310428627066340113e+00 1.084350226951023705e-01 2.071558441140251450e+00
1.990881955858092356e+00 6.449272044245357716e-01 1.045059264764468532e+00
1.609829816832132110e+00 2.495615523187435791e-01 1.644591892709663661e+00
1.522235973310506862e+00 1.639866734175905727e-01 1.783470878309044938e+00
1.256478138339652828e+00 9.191469818136971393e-02 2.072373133718978355e+00
1.600466609500827309e+00 4.983992338472983952e-01 1.041643449893744355e+00
1.744791220212518867e+00 4.872980767165157601e-01 1.245145307275342228e+00
1.150561613347255596e+00 1.611968327441658938e-03 2.947896997533784091e+00
1.254121958006210846e+00 1.799228119504783230e-01 1.625428153796894426e+00
1.990881955858092356e+00 6.449272044245357716e-01 1.045059264764468532e+00
1.834959058316422587e+00 2.712458318546033809e-01 1.510728948172057162e+00
1.404051214396573766e+00 9.981506299030776241e-02 1.910116722270305045e+00
1.867024172815699989e+00 3.011688196125041905e-01 1.413106516388620726e+00
1.417315542044717880e+00 2.094713697392171226e-01 1.781670756569581071e+00
1.541364698304986458e+00 1.003577227278339840e-01 1.648664557443716427e+00
1.270187187967946940e+00 1.922587525041517809e-02 2.800808132448548537e+00
1.319405126020733787e+00 8.535221514593806236e-02 2.104094802001296838e+00
1.893325470471430849e+00 1.269485727686831211e+00 7.047073637742047314e-01
1.686041956013060839e+00 3.176177753982243335e-01 1.445539621068032243e+00
1.622334391577995749e+00 3.817309028283474848e-01 1.391787356099013495e+00
1.401944514434740219e+00 1.058908768923745580e-01 1.905603230738520670e+00
1.397212215036928606e+00 8.624972563014658700e-02 2.073872372040960421e+00
1.720989607422697576e+00 2.188096020853847468e-01 1.725199416475498682e+00
1.517664586609746014e+00 3.609152285493296697e-01 1.581009196502102476e+00
1.702910315441792610e+00 4.914337503981666688e-01 1.177046320373438038e+00
1.300083937265580580e+00 1.230807693547734949e-01 2.281097000889868553e+00
1.115290402161029926e+00 3.539942223091946394e-02 2.564768573834364851e+00
1.281637651444656800e+00 1.663499954705627282e-01 1.770578848778348258e+00
1.364741150870058428e+00 1.768083674747254752e-01 1.754524295297318126e+00
1.089233908746219948e+00 2.462169955872953869e-02 2.894617422267383500e+00
1.855365992442669754e+00 1.125667096856360766e-01 1.839017423470554746e+00
1.523453704828968025e+00 2.608874984395303520e-01 1.607945071593019692e+00
1.082913996978640547e+00 5.817683384920623729e-03 3.206165057849253763e+00
1.834959058316422587e+00 2.712458318546033809e-01 1.510728948172057162e+00
2.209807428047799061e+00 7.562867058396918196e-01 1.304695050870876116e+00
1.518794467041892693e+00 2.656850347670384194e-01 1.434482861571155787e+00
1.230271779910653507e+00 7.608384959193054131e-02 2.135351763371111211e+00
1.238133076807270472e+00 3.112374586685694861e-02 2.490284472059804965e+00
1.570607680313488297e+00 1.380757694969453608e-01 1.811785720829899082e+00
1.450895264795431405e+00 1.799778332828081417e-01 1.812373765530496783e+00
1.092279453575847548e+00 7.002459283803136314e-02 2.695566532352025035e+00
1.729789300460785828e+00 3.033766455512550975e-01 1.369338926210565077e+00
1.539666477631926211e+00 1.834638101385541176e-01 1.628317923846540394e+00
1.640188328622438352e+00 3.766152969848404752e-02 2.078122039362520823e+00
1.571018185779761600e+00 2.015677881584472531e-01 1.738758165163617253e+00
1.618842089161244280e+00 8.264372917513472805e-01 8.706275158366246769e-01
1.346001720274051072e+00 1.510273120942067504e-01 1.931904933720102413e+00
1.440349561367687770e+00 1.630924007600710879e-01 1.746629080610304419e+00
1.596454060247304962e+00 7.699127592714299917e-01 1.003608032318096921e+00
1.346149245165641162e+00 2.813138352153425961e-02 2.617553896189133589e+00
1.560558548468376383e+00 2.676369001358257504e-01 1.310497193238149727e+00
1.643690917453193068e+00 1.998762292643044003e-01 1.431570240349117507e+00
1.447476611931741042e+00 1.148207542102215872e-01 2.218190752926987308e+00
1.605611049152286585e+00 3.508298770265227962e-01 1.243417232109170101e+00
2.124444955172494875e+00 3.595175259474668872e-01 1.279515944448808673e+00
1.884272263128344838e+00 5.235954759346785892e-01 1.222541489007875626e+00
1.767282929280694193e+00 5.181064233829475452e-01 1.197303310227291862e+00
1.526197081380730181e+00 1.320568896893034860e-01 1.929712457160617678e+00
1.477049650444904882e+00 1.349459994641886706e-01 1.791390745425309294e+00
1.506568482978474677e+00 2.363814410511219655e-01 1.689909228101375005e+00
1.570758764722448131e+00 7.467812436761578354e-01 1.076379818485162732e+00
1.830693891402217721e+00 1.219814580269618087e+00 8.220838393114161535e-01
1.702330812136724658e+00 7.176790774353575264e-01 1.083604642865542367e+00
1.724238258683755909e+00 1.811186842648072060e-01 1.638398956951859331e+00
1.360882330143600605e+00 1.349126476541281650e-01 1.956025005429167241e+00
1.280653662828555861e+00 6.658653738764244712e-02 2.125342831063655957e+00
1.413293322708756738e+00 6.408476580244240606e-02 2.232987481440248168e+00
1.287661982799198634e+00 7.815821215980203740e-02 2.660676566886465810e+00
1.700288539425660161e+00 4.303042431383947153e-01 1.286166729229866856e+00
1.602379114169701912e+00 4.446313313553861835e-01 1.467555065225045530e+00
9.757913166883900313e-01 9.527597691416575532e-03 3.254641149268626688e+00
1.517664586609746014e+00 3.609152285493296697e-01 1.581009196502102476e+00
2.061224540493413304e+00 7.575381751042848943e-01 1.130131692990108405e+00
1.489003231731040433e+00 5.732199245280629463e-02 2.427727131989994014e+00
1.682314932186326439e+00 1.440977914432179374e-01 1.560838894637485597e+00
1.652234488659621636e+00 2.794830598123751453e-01 1.562130980890257925e+00
1.264174969493417011e+00 1.393922786344827247e-01 2.117575476152627978e+00
1.043064451598475273e+00 5.386035140815884081e-03 3.056816081468438639e+00
1.071573006187204635e+00 6.846926366463682023e-04 3.231153783202636909e+00
1.522858586036146100e+00 1.575391101934626725e-01 1.877311790836480476e+00
1.395607778624430528e+00 1.964944679578032871e-01 1.488309498299112521e+00
1.267843109028758741e+00 1.910854289517475990e-02 2.340621454073403385e+00
1.354236362428943075e+00 2.952993070997281255e-01 1.357775788768437630e+00
1.267843109028758741e+00 1.910854289517475990e-02 2.340621454073403385e+00
1.519893088998565789e+00 2.674944982313847142e-01 1.623805568055537885e+00
1.330964158871867475e+00 8.903177035456955046e-03 2.378311619961619439e+00
1.868838939399100063e+00 1.560694978076646311e-01 1.507804547485125823e+00
1.317895616233744738e+00 4.874311398753800040e-02 2.267907343300394007e+00
1.511681445915937783e+00 6.527437660559472221e-02 1.837650175238334072e+00
1.349610108398567654e+00 1.485293527790891299e-01 1.886110290940908429e+00
1.353314426818070126e+00 8.527004721462796977e-02 2.285483807399910194e+00
1.148334060583661165e+00 1.620512714017108627e-02 2.596605792229332188e+00
1.763752097822950393e+00 3.715694989576215912e-01 1.568170225936491358e+00
1.534301095823189964e+00 4.608263789710865810e-01 1.232232297006510269e+00
1.273862648399600284e+00 9.401370310727075186e-02 1.985641473039029048e+00
1.161974417015090966e+00 1.019445085873961487e-02 2.941171463735996028e+00
1.649516119334593744e+00 1.637105189890613044e-01 1.873094846043375838e+00
1.392169883963757293e+00 6.268994889903273249e-02 2.140802558811780720e+00
1.195958580890672085e+00 4.189189387271233245e-02 2.469225079574075554e+00
1.412413726393662916e+00 4.586841949380544153e-02 2.570454323450470202e+00
1.590644682959176270e+00 1.444140880603902721e-01 1.715682803444660509e+00
1.509063695608483080e+00 1.297949083715045915e-01 1.575773957781317458e+00
1.494417492444517936e+00 4.262022178851626597e-01 1.336531095372219147e+00
1.562404776189718625e+00 2.608085466262494156e-01 1.571319898334845089e+00
1.450351163164781854e+00 1.269792731412758835e-01 1.651842257201403763e+00
1.570100908960963881e+00 3.352665434328080951e-01 1.532639808320858998e+00
1.896819319877858012e+00 6.591247712531194125e-01 1.187994342348623888e+00
1.396874443586579417e+00 1.579587332457833004e-01 1.700027179090512597e+00
1.612659019481103018e+00 3.374000374977043082e-01 1.245554939781015724e+00
1.722339106431032940e+00 2.596209292434936700e-01 1.302670275151786017e+00
2.040051614832385507e+00 6.940302835806538839e-01 1.222664774749472105e+00
1.313691854813801241e+00 3.442817154143343328e-02 2.712232199841058566e+00
1.258038646993579368e+00 5.917945024104016849e-02 2.098965850587102278e+00
1.386311559395811521e+00 7.356585911683007073e-02 2.334315362921508541e+00
1.854957369950481327e+00 7.032803181804825332e-03 2.351028409255010665e+00
1.618842089161244280e+00 8.264372917513472805e-01 8.706275158366246769e-01
1.520364232804276350e+00 1.761622175978084237e-01 1.662967733070683352e+00
1.413343242814522949e+00 1.348871690123518152e-01 1.613487289173738182e+00
1.564132460178979889e+00 2.841151338365686119e-01 1.400991061129389426e+00
1.327064722633601201e+00 5.517516898511724832e-02 2.304352761430204399e+00
1.344121914935674456e+00 1.486063658680017441e-01 1.945940145680376654e+00
1.101874857768853966e+00 2.359546611780930295e-02 2.902340415430317844e+00
1.619849593236010854e+00 4.428652207959888343e-01 1.264320875352958673e+00
1.783197254100015616e+00 4.153135450650056182e-01 1.314614452850733750e+00
1.201924556773324104e+00 6.848611026529563550e-02 2.130560841151191376e+00
1.406575559311368018e+00 1.143793017886900881e-02 2.168663086662881323e+00
1.604026140900615571e+00 1.123278164765034726e-01 1.955619496864229312e+00
1.140015207880559878e+00 7.137166402958693145e-02 2.191572676665586528e+00
1.665502122147714426e+00 1.134940777903819809e-01 1.626758340111434720e+00
1.862150981980735809e+00 6.568218077293551671e-01 1.200211827118556673e+00
1.362885435114137289e+00 1.215626279802775461e-01 1.934031985575306978e+00
1.551791765316389959e+00 1.214107277024842335e-01 1.981876774815012565e+00
1.478156650354509161e+00 1.021134006884022796e-02 2.313404551824284283e+00
1.880598382654325551e+00 4.520275005329720819e-01 1.330768307070562928e+00
1.310294223467608488e+00 3.841082774624984819e-01 1.406501255282115004e+00
1.415172541669263762e+00 1.380349532842780058e-01 1.817530091889852262e+00
1.349460095964573059e+00 6.205848837096425430e-02 2.201667754766344132e+00
1.349152933264371912e+00 1.524717385814960691e-01 1.838165711609484720e+00
1.411583693662791017e+00 1.954053086716044108e-01 1.751188340372851648e+00
1.271999946027766226e+00 1.141677302895278967e-01 2.325959600145562689e+00
1.390000095651789502e+00 1.069221518030662871e-01 2.103092481707680150e+00
1.321663228918963373e+00 2.824748411448195148e-02 2.414672559986851930e+00
1.274744360332352500e+00 1.133925257812551726e-02 2.722226875202693908e+00
1.729430990635433263e+00 1.557182097755586692e-01 1.646951897468269088e+00
1.490321311745606447e+00 1.622245686949644883e-01 1.615543656196108513e+00
1.532487737928386329e+00 1.849713792176393978e-01 1.616354646620749014e+00
1.528382855009660091e+00 1.552353753667936875e-01 1.932581843138772015e+00
1.517664586609746014e+00 3.609152285493296697e-01 1.581009196502102476e+00
1.567914687273872953e+00 8.227813805551553727e-02 1.948361026982726729e+00
1.636012964252454127e+00 2.341392810979267547e-01 1.682417040155317123e+00
1.377337885209633406e+00 1.764599976791085545e-01 1.427926718623706126e+00
2.015613159792097875e+00 2.580571856634129801e+00 6.301693062321599426e-01
1.911406667113086266e+00 3.923933598235060938e-01 1.488307544056286513e+00
1.800029495939402535e+00 4.019687890018904808e-01 1.390129155962409380e+00
1.364372754750427186e+00 3.608245482448632635e-02 2.671659317909275355e+00
9.757913166883900313e-01 9.527597691416575532e-03 3.254641149268626688e+00
1.683875340600418102e+00 2.741871334328198628e-01 1.513754577491307041e+00
1.744742538074268268e+00 3.595422161787095727e-01 1.209168279551633418e+00
1.476076035170473366e+00 7.695927373771836721e-02 1.990192040984034572e+00
1.593002769090770876e+00 1.733261123988390495e-01 1.893600515796340700e+00
1.784792884557351966e+00 3.598476398565340073e-01 1.398569797681977755e+00
1.057865128300797819e+00 3.480907008411204123e-02 2.777159711914499507e+00
1.540910945330076887e+00 4.431590182247342469e-01 1.224432783939392255e+00
1.427103209000001094e+00 1.199144242037888108e-01 1.746240915961386087e+00
1.342162861849331090e+00 2.669890145878997534e-02 2.351617748648001438e+00
1.790711506305606049e+00 1.880907592156612074e-01 1.619372999523518430e+00
1.256917784320149556e+00 1.200148538290508604e-01 1.992318141869524384e+00
1.847145173306767640e+00 8.127843649923571778e-01 9.684662292077348411e-01
1.631967733846983570e+00 3.857141015745668700e-01 1.196579804960756999e+00
1.140936151976951418e+00 4.678127934261630538e-03 2.850680812178240764e+00
1.193788532865378560e+00 1.602520249089344276e-02 2.943688582736237791e+00
1.283518087623820136e+00 5.576531719392471831e-02 2.025700561180365344e+00
1.284909394870524801e+00 6.743965532776810545e-02 2.185968704529805962e+00
1.394091238097481922e+00 1.111069775035250229e-01 2.026604680994314123e+00
1.569033805835908790e+00 1.541447875260628375e-01 1.884348433820959290e+00
1.263602467083394076e+00 2.569549181360470877e-02 2.788379281920744912e+00
1.308266306130847489e+00 8.923696564411190413e-02 2.119847984935228968e+00
1.450054563533708984e+00 8.890645481411318940e-02 1.900813126814043796e+00
1.957087236999760282e+00 6.208695014094278708e-01 1.145688983548865059e+00
1.352643300397583515e+00 9.652962935856659876e-02 1.970744075302177656e+00
1.409456892008958517e+00 9.658969269943161462e-02 2.361570363256948468e+00
1.619882262060395650e+00 1.021540602732193548e-01 1.880592973832392323e+00
1.374579452098278143e+00 1.455642837418339441e-01 1.875623902626563311e+00
1.693932927624107299e+00 6.512081431349958649e-01 1.206314658600647460e+00
1.341596521132056186e+00 2.313229012553229269e-01 1.327877366621783795e+00
1.826251207677048960e+00 4.257448769174495551e-01 1.423873961414734213e+00
1.590092261383548200e+00 9.044612454938510959e-02 1.617596350933665494e+00
2.222255358745420128e+00 9.743254945088817287e-01 9.656706553972583817e-01
1.400459162739940533e+00 1.462295129602577959e-01 2.129640323696798454e+00
1.513546496504973637e+00 1.147809078431611535e-01 1.676722321806464411e+00
1.629560830232904323e+00 2.148208337926904576e-01 1.432897134274210726e+00
1.945727580395937295e+00 2.885254637308073411e-01 1.313127088815397414e+00
1.680048983422408382e+00 4.119728028777241424e-01 1.271987647464594140e+00
1.634888463772812495e+00 4.333400328415706881e-01 1.487355146936046424e+00
1.427348885395513634e+00 3.012874416395864424e-02 2.672779817369577149e+00
1.540910945330076887e+00 4.431590182247342469e-01 1.224432783939392255e+00
1.889197083657505383e+00 1.353393107353687008e-01 1.799671588333192185e+00
1.734756220869866139e+00 3.698487264411548514e-01 1.229890918335613481e+00
1.693984274283695024e+00 6.752455896582399975e-01 1.048017767528202082e+00
1.497483575164685554e+00 6.958169527797901377e-02 2.082401957023105599e+00
1.579607557184721012e+00 1.595628201028289894e-01 1.715197767040025578e+00
1.389868600220563577e+00 1.048981788545511051e-02 3.201017578178875223e+00
2.135768733015953380e+00 4.377297124418910723e-01 1.264615259575112338e+00
1.539577687029231479e+00 1.290697867201996418e-01 1.833370688446764429e+00
1.654737927011699972e+00 2.042563956695866434e-01 1.670589563655521026e+00
1.928310550387464017e+00 6.201889911194189420e-01 1.329312521676101921e+00
1.551122380215662844e+00 2.538505478618257594e-01 1.569197358532370634e+00
9.855325715362084349e-01 1.261917354726218438e-02 3.121142677513867092e+00
1.212632193960436533e+00 4.331576504741779798e-03 2.421812822315501990e+00
1.905433081824379871e+00 1.287909589212013484e-01 1.922687067209511991e+00
1.353956094261165033e+00 2.092552924831688616e-02 2.471872950803716940e+00
1.326653249710933569e+00 2.558330953888827280e-02 2.645810484426144971e+00
1.800282921305207395e+00 7.294017362908461477e-01 1.061748998278624123e+00
1.687558889593406830e+00 3.901483897812679791e-01 1.364089713839224283e+00
1.278632378109765488e+00 8.513932735359407145e-02 2.312261139805093624e+00
1.429808037435619461e+00 1.244324226451664489e-01 1.812198322851622079e+00
1.930806906575337045e+00 8.191687268932047461e-01 1.015403529700872332e+00
1.264174969493417011e+00 1.393922786344827247e-01 2.117575476152627978e+00
1.362247584923995003e+00 1.521063148143663168e-01 1.789454324741939439e+00
1.532581122550092934e+00 1.591366832150836741e-01 1.813350176819763515e+00
1.687875848152628810e+00 1.192870126102535400e-01 1.827609896247397225e+00
1.361165159513808343e+00 9.453633442602935033e-02 1.961285163455606551e+00
1.287661982799198634e+00 7.815821215980203740e-02 2.660676566886465810e+00
1.097886140589894088e+00 7.441686873746900660e-03 3.378635206571360516e+00
2.219634492374980894e+00 6.082208133207834821e-01 1.185246904260508050e+00
1.832555426943632160e+00 5.385262388498436303e-01 1.280983334662034956e+00
1.477630993898272571e+00 3.988320497910668450e-01 1.224966401569401064e+00
1.298482408217027206e+00 3.755330178651637013e-02 2.510342657215867579e+00
1.348651901732672576e+00 1.694420561137255643e-01 2.055758921470994594e+00
1.669845907468824997e+00 1.811470487684349318e-01 1.477666012066257917e+00
1.483906713889073359e+00 1.289970781145102496e-01 1.958013492132171463e+00
1.190868539084697142e+00 5.796894733591576726e-02 2.277922088731207051e+00
1.033737618298803618e+00 1.713524032909944858e-02 2.957373423846176852e+00
1.402844451337542875e+00 3.172443060313583918e-01 1.299496897379232907e+00
1.568433129725029351e+00 2.064942824082624251e-01 1.642600783967691713e+00
2.363896996125220085e+00 1.825527468215649707e+00 7.253565676174267285e-01
1.807347953354069725e+00 3.376607986924873295e-01 1.475124966208669397e+00
1.493781190054083385e+00 4.765646402108369983e-01 1.276035752642855181e+00
1.395607778624430528e+00 1.964944679578032871e-01 1.488309498299112521e+00
2.018009285307185152e+00 1.528139097377606559e-01 1.747741023029486751e+00
1.358404629139631892e+00 4.485586221103390892e-02 2.202605149960750186e+00
1.245053462082144513e+00 3.778433092745417388e-02 2.609384051017533679e+00
1.593002769090770876e+00 1.733261123988390495e-01 1.893600515796340700e+00
1.616637042662578017e+00 2.825185226281801132e-01 1.433982352818570005e+00
1.619849593236010854e+00 4.428652207959888343e-01 1.264320875352958673e+00
1.677970250770186356e+00 6.873814472891859317e-01 1.016454648593155818e+00
1.882034098021538870e+00 3.236140635792560394e-01 1.508588307062097567e+00
1.409613748548517842e+00 6.570204510112769014e-02 2.011212638131004926e+00
1.274940214380093195e+00 1.837400189011204332e-01 1.727639631759773753e+00
1.724238258683755909e+00 1.811186842648072060e-01 1.638398956951859331e+00
1.352206742603328848e+00 2.438287646908029460e-01 1.474076878728387330e+00
1.247156623118307994e+00 1.017049050351596373e-01 2.101014014963992871e+00
1.254121958006210846e+00 1.799228119504783230e-01 1.625428153796894426e+00
1.507380329052119494e+00 4.378509162112163150e-02 2.184546851184238747e+00
1.530940825283909179e+00 1.123751264835213814e-01 1.862864750995422147e+00
1.264398810272638451e+00 5.152357624136336134e-02 2.852877846870215173e+00
1.702330812136724658e+00 7.176790774353575264e-01 1.083604642865542367e+00
1.327686636659188624e+00 8.497692864153430503e-03 2.598393580446157536e+00
1.787226748830823997e+00 3.887786078674426715e-01 1.327008522587057371e+00
1.215823897651095109e+00 1.334542059367907485e-02 2.683325997428354981e+00
1.865816192790654693e+00 1.759931100878761034e+00 7.030328518544504135e-01
1.915314145203900198e+00 4.480634807913286277e-01 1.063738571732953275e+00
1.701518491021506874e+00 4.744157213765770598e-01 1.150929261859973129e+00
1.384058641295242253e+00 2.791959855761354248e-02 2.206685197990812419e+00
1.507875203819653454e+00 4.561576809769121721e-01 1.222419451458033102e+00
1.391411764344298696e+00 1.326159613285172179e-01 1.750735295936556080e+00
1.435568146643834142e+00 1.049804467910068484e-01 1.973041764064520809e+00
1.259443611516914974e+00 2.032124925617981304e-01 1.737645308663922084e+00
1.619691079957583435e+00 2.518539456638713703e-01 1.528697611691086200e+00
1.520148973101796308e+00 1.590718255266374559e-01 1.882550177602743791e+00
1.261358544974838569e+00 1.437851862653587165e-01 1.556511531172630525e+00
1.408232668985228697e+00 2.905399091627458574e-02 1.894296614088863739e+00
2.040304742672450544e+00 5.582234662916812917e-01 1.296888124330086711e+00
1.444833856657691928e+00 2.049405062200037597e-01 1.683877083150396192e+00
1.683875340600418102e+00 2.741871334328198628e-01 1.513754577491307041e+00
1.230472261136174028e+00 5.681007858387951415e-02 2.314337904792497014e+00
1.354900869281671305e+00 6.127780680440463729e-02 2.382333790366488291e+00
2.015999446665623918e+00 2.413373553732110766e-01 1.396616300463060067e+00
1.488540238455823950e+00 2.103934742780019795e-01 1.528704617546930988e+00
1.587013882622288818e+00 3.006224735367358791e-01 1.384918970680141470e+00
1.671659109236914631e+00 3.216504430820349980e-01 1.386787919276292635e+00
1.891749164789328086e+00 2.953587515107517492e-01 1.429045307954206701e+00
1.622334391577995749e+00 3.817309028283474848e-01 1.391787356099013495e+00
1.680048983422408382e+00 4.119728028777241424e-01 1.271987647464594140e+00
1.339203468424412957e+00 1.058546365958923235e-01 2.268706782881870332e+00
1.518794467041892693e+00 2.656850347670384194e-01 1.434482861571155787e+00
1.280488131510486127e+00 7.835004070032910994e-02 2.215592919269488537e+00
1.235486916163010207e+00 8.860864850316246821e-02 2.333304707512373177e+00
1.311265514587322656e+00 9.666218225105667472e-02 2.120246183148006835e+00
1.266415922143383055e+00 4.369792666702118633e-02 2.373019581154913293e+00
1.451232871610071529e+00 1.518843141902121718e-01 1.842910752763105009e+00
1.234256514969740426e+00 5.536878234500156037e-02 2.213141765401068994e+00
1.702441342691145110e+00 4.785852396015780608e-01 1.045290229228106549e+00
1.939892233304226110e+00 5.397510973308066173e-01 1.238790886862093377e+00
1.665502122147714426e+00 1.134940777903819809e-01 1.626758340111434720e+00
1.214450256456643062e+00 3.186763344267030257e-02 2.318670456939396995e+00
2.087703687292002730e+00 7.460351328715129071e-01 1.069075359288405913e+00
1.766690096850637826e+00 9.636234490458079893e-01 9.409963563987321367e-01
1.535758723166585016e+00 5.161881584846528259e-01 1.187261691650391304e+00
1.770594073080116848e+00 5.579500765404034057e-01 1.037142118530457013e+00
1.454942943168243685e+00 8.628913112058561596e-02 1.904645803600025555e+00
1.647862001116168651e+00 4.437103768926534131e-01 1.297155083834673928e+00
1.408405341925440535e+00 2.781806705630728710e-02 2.296784998110115161e+00
1.588965503823910552e+00 4.871196866498666012e-01 9.796851887353109634e-01
1.518101084096196152e+00 2.778672175906823916e-01 1.780988322632184540e+00
1.494043410113317760e+00 7.225380194971206538e-02 2.010569928399393191e+00
1.122720714693928645e+00 2.678343818708804613e-02 2.978246554919455225e+00
1.523949378209498828e+00 1.832195975961377621e-01 1.901882797162484318e+00
1.496593489634299390e+00 2.255409127535784597e-01 1.357548543548377395e+00
1.428904084986968304e+00 9.204648306026333437e-02 2.149941960485440173e+00
1.593811516189664212e+00 1.446815593066698158e-01 1.919171158083717632e+00
1.615428843910281742e+00 1.175920714969194564e-01 1.641238106379380834e+00
1.416303377832205834e+00 1.985219470680023579e-01 1.809161007700686996e+00
1.639250645679612095e+00 1.371493336644310501e-01 1.614053222608317517e+00
1.683871241789437478e+00 8.226997765285429254e-02 1.733770498021875106e+00
1.423803891715779146e+00 7.706135042983801309e-02 2.098362234270793714e+00
1.816869770187539146e+00 1.983578954524779780e-01 1.607255647922286812e+00
1.354026466455306110e+00 1.399116569995470793e-01 1.670998309779164082e+00
1.891749164789328086e+00 2.953587515107517492e-01 1.429045307954206701e+00
1.272871549167310823e+00 5.277221610725481987e-02 2.546545460283034856e+00
1.880598382654325551e+00 4.520275005329720819e-01 1.330768307070562928e+00
1.492702208469738556e+00 1.861215137713201351e-02 2.189121533656348983e+00
1.479518864804409084e+00 5.209689382561621951e-01 1.299270547576422130e+00
1.537840761548922686e+00 2.259820817286353756e-01 1.570925568780604520e+00
1.624018081012230219e+00 2.968360212584360003e-01 1.304497960383020461e+00
1.639489071774976159e+00 1.335232465321960216e-02 2.301829138715864698e+00
1.505952277692503394e+00 9.294506584676591743e-01 7.624131378422769334e-01
1.509063695608483080e+00 1.297949083715045915e-01 1.575773957781317458e+00
1.615758271429628357e+00 2.041335445780042834e-01 1.913862443568041583e+00
1.429226678153579622e+00 1.812928002761105550e-01 1.919309192505103345e+00
1.428923767645075005e+00 8.791338824478980851e-02 1.950111882437078670e+00
1.483069047412837183e+00 1.045097956520271015e-02 2.164883164305999586e+00
1.404653531051661242e+00 2.434191024964784678e-01 1.758598399449381455e+00
1.393629561210228518e+00 9.505244863501491337e-02 2.184842339640840958e+00
1.306142179289216498e+00 9.254021035438438070e-02 1.967903940507423677e+00
1.879062168551564493e+00 7.056658531767544540e-01 1.012565200978775115e+00
1.171429562458285112e+00 1.442758073285135834e-01 1.880392960774872613e+00
1.727959490938302256e+00 1.720374788009199352e-01 1.629697578744383923e+00
2.127739849263251770e+00 5.840148475132355133e-01 1.177578979465146114e+00
1.480404180566263328e+00 3.135764653788034040e-01 1.515095234139092417e+00
1.952614065569830304e+00 2.077436584265602848e-01 1.590637154436253864e+00
8.747350816854162492e-01 4.270391668598078061e-03 3.068866479704580374e+00
2.018009285307185152e+00 1.528139097377606559e-01 1.747741023029486751e+00
1.442461602552230548e+00 1.657241343323251903e-01 1.729849767805431426e+00
1.392204238809312100e+00 2.763952379239128024e-02 2.266065855609592727e+00
1.585977421400056375e+00 1.191126623146748081e-01 1.754274797865927882e+00
1.854537947013716659e+00 3.222643264157975529e-01 1.518452605131109800e+00
1.824426201560715555e+00 2.031843282399092565e-01 1.663480831217368117e+00
1.328158635987163994e+00 1.975418980608897312e-01 1.768632580629035278e+00
1.645757241682950456e+00 6.972200032722914997e-01 1.062806975354303907e+00
1.227037321791645708e+00 6.392210973081138836e-02 2.606407993610319718e+00
1.216622940606384207e+00 6.061155019427322960e-02 2.553627400402742609e+00
1.688599559783292792e+00 9.048259131639951880e-02 1.853708634697280200e+00
1.171429562458285112e+00 1.442758073285135834e-01 1.880392960774872613e+00
1.444833856657691928e+00 2.049405062200037597e-01 1.683877083150396192e+00
2.053591278442284729e+00 2.362400604152781192e+00 6.252956373617627461e-01
1.897849239222497486e+00 1.227274050131552441e+00 7.709484038076847012e-01
1.333904579153753378e+00 5.133089545376095381e-02 2.432182622019670504e+00
1.052582225678070360e+00 3.173663049095852562e-02 3.217132765698459629e+00
1.577134237819374674e+00 7.333457966137622852e-02 2.376573752488628344e+00
1.256040229744074255e+00 4.775779605503973485e-02 2.384863266028211637e+00
1.404501301634740962e+00 1.042498783976347765e-01 2.059019312634293719e+00
1.378310932028148361e+00 1.092697080677817317e-01 1.675632074781528091e+00
1.210663911642936741e+00 1.353619592293630602e-01 1.868718196495073203e+00
1.140487427843476453e+00 2.591972883506896835e-02 2.914101525699462236e+00
1.392084501095563587e+00 1.830377857459120072e-01 1.650927666193939158e+00
