weight logl apec1.kT apec1.Abundanc apec1.norm
0.000000000000000000e+00 -6.580682396499514653e+03 5.564200106563960135e-01 7.079092423202640871e-01 5.590130112565988574e-01
0.000000000000000000e+00 -6.573382645819012396e+03 4.385244686172737882e-01 9.729079579467381222e-01 4.762671767825001901e-01
0.000000000000000000e+00 -6.572676727508739532e+03 5.140056436549742536e-01 5.984673151954862380e-01 5.744082984757814536e-01
0.000000000000000000e+00 -6.569196532613089403e+03 4.093932081643064658e-01 6.996063607061470124e-01 5.234782805643926062e-01
0.000000000000000000e+00 -6.565954669166305393e+03 4.859888666144512870e-01 6.394903714436861453e-02 7.397696392998996950e-01
0.000000000000000000e+00 -6.561192624768689711e+03 7.185600572985265666e-01 3.245321582372331370e-01 6.985919836489861146e-01
0.000000000000000000e+00 -6.554042017674700219e+03 8.075865475131467353e-01 8.482056980881025332e-01 5.764562839299179897e-01
0.000000000000000000e+00 -6.541704756486273254e+03 4.217057885123918215e-01 9.820073864377398820e-02 7.065679915406003486e-01
0.000000000000000000e+00 -6.540388405135151515e+03 5.070286175158571496e-01 7.779296291597371793e-01 5.286476703876051841e-01
0.000000000000000000e+00 -6.538035254088900729e+03 1.563041920900037907e-01 2.228908419246111716e-01 5.765474375640738947e-01
0.000000000000000000e+00 -6.508761725336987183e+03 3.381317961212823020e-01 3.100937776162886461e-01 6.036923604706938562e-01
0.000000000000000000e+00 -6.490046774816257312e+03 4.927230984417362292e-01 1.558878266471652729e-01 6.968103291764514706e-01
0.000000000000000000e+00 -6.487607532237632768e+03 4.124020486179482692e-01 1.061982229843606573e-01 6.952511874133697756e-01
0.000000000000000000e+00 -6.440203130026792678e+03 2.599265730845358169e-01 2.153447011991387328e-01 6.079944412353266436e-01
0.000000000000000000e+00 -6.433331570360056503e+03 8.190811122180586823e-01 7.557675382213107085e-01 5.887979707737264201e-01
0.000000000000000000e+00 -6.418309585668494037e+03 7.817060643098795447e-01 3.531064063719646651e-02 8.059043205962379552e-01
0.000000000000000000e+00 -6.391797712424170641e+03 8.533795436457342065e-01 3.910187755055171133e-01 6.884822835297075283e-01
0.000000000000000000e+00 -6.359501773099479578e+03 5.044749944957843679e-01 3.044329614114216209e-02 7.362009819087129703e-01
0.000000000000000000e+00 -6.356429140524717695e+03 9.139153192959086347e-01 1.610019734324690255e-01 7.754074217828722526e-01
0.000000000000000000e+00 -6.274544644304314716e+03 8.183325726777214149e-01 7.982409505058476462e-01 5.654609463595489105e-01
0.000000000000000000e+00 -6.251153892989488668e+03 9.422814056569599472e-01 3.210883706867566634e-01 7.121157425815672903e-01
0.000000000000000000e+00 -6.215393459343545146e+03 9.868890828265628468e-01 6.844463403995653117e-01 6.143429237196652570e-01
