weight logl apec1.kT apec1.Abundanc apec1.norm
3.976591472275126417e-74 -1.744583985503426504e+02 4.074687444166431582e+00 2.098902302706225076e-01 7.405556153048359569e+00
4.782645004758785561e-74 -1.742713298469672054e+02 3.816907074744767314e+00 2.846381546612322122e-01 7.278170954127724634e+00
7.789403755226408757e-73 -1.714784741785239248e+02 3.948609024889732755e+00 2.089061434442293086e-01 7.383800638876811817e+00
1.016114564876310041e-72 -1.712101672992133672e+02 3.884452087255388264e+00 2.137647072600750153e-01 7.383246771693994681e+00
2.153454005743179148e-72 -1.704565803353426361e+02 3.785477565434405278e+00 2.990097438802431506e-01 7.175597823283860421e+00
2.421284999407907215e-72 -1.703368550119843121e+02 4.026325126289989065e+00 2.561892256495350018e-01 7.227109402576170183e+00
1.215533792101670047e-71 -1.687208849943474149e+02 3.990326735328815211e+00 2.233277693339555947e-01 7.283183097612329071e+00
1.887705160881632807e-71 -1.682782064189825917e+02 4.002828406774527004e+00 2.820046007472949978e-01 7.131767610364780907e+00
5.971651321033347931e-71 -1.671240448173785751e+02 4.130366440083959034e+00 3.393254530684834958e-01 6.957233105640999504e+00
1.936735068893349836e-70 -1.659449796155913361e+02 3.994675806958977837e+00 3.054305389595463049e-01 7.034129686639682077e+00
5.069568007259235056e-70 -1.649802276084255084e+02 4.051502215085936776e+00 3.119719130539288510e-01 6.990187082426721155e+00
3.251219112232573049e-69 -1.631193680862744486e+02 4.149059673193031372e+00 1.822040785464725809e-01 7.226532050905924542e+00
3.281685629942613068e-69 -1.631075409217789627e+02 4.262360667826750493e+00 2.380903220205964899e-01 7.071441995695375127e+00
6.298949942226153628e-69 -1.624530151800671547e+02 4.244099110924983265e+00 1.640350431220083394e-01 7.226806385880666816e+00
8.460562254778191580e-69 -1.621554824919501243e+02 4.240139337440736789e+00 2.309898605904691093e-01 7.073393416811477152e+00
1.063757627224221481e-68 -1.619240054597332232e+02 3.992296183583517788e+00 2.032164047918069705e-01 7.195950121281780021e+00
1.150170169350971188e-68 -1.618434031259646417e+02 4.045981270450816680e+00 2.003539311073268547e-01 7.186785011014697133e+00
2.468760311250292172e-68 -1.610770969043739456e+02 4.160000086657110963e+00 1.846480344690945852e-01 7.176465802329783372e+00
4.965201688830081105e-68 -1.603758591119485573e+02 3.953129947301448954e+00 2.107014863058923604e-01 7.156783104687036712e+00
8.878080226013006029e-68 -1.597922276878743162e+02 4.016606865987133013e+00 2.668533118635385004e-01 6.997712825899794709e+00
1.279588662889436766e-67 -1.594241892685798234e+02 3.758565686826583541e+00 2.654796801038133980e-01 7.048616882403095474e+00
1.338820828796730770e-67 -1.593764386897029226e+02 4.215794431950600440e+00 3.000687712301569054e-01 6.876181249329437861e+00
1.350728787069424513e-67 -1.593650836486858964e+02 4.058118201433794425e+00 2.157191066689953252e-01 7.097380805447246033e+00
2.235455076068698259e-67 -1.588587831169547826e+02 4.019596095620753928e+00 2.915394103977384521e-01 6.922527365911080643e+00
2.941724131814313350e-67 -1.585817320888926361e+02 3.942780418902113837e+00 2.600343274453743581e-01 7.005302971661730105e+00
3.170605135135045591e-67 -1.585043054737119235e+02 4.028808284029689268e+00 1.967355068113711414e-01 7.132077690837681061e+00
4.569067966302192094e-67 -1.581364186997457466e+02 3.928912064210033250e+00 2.291576229536856357e-01 7.072840725916925031e+00
7.189283354921430794e-67 -1.576806364434548016e+02 4.057738342463833803e+00 1.916563040412243568e-01 7.119291468757896091e+00
7.957511093408145444e-67 -1.575766116634922298e+02 4.091188886743774233e+00 2.049130613763743280e-01 7.077400119857759186e+00
1.701991457296935771e-66 -1.568138438338293099e+02 4.014060018478906144e+00 2.247707306069497701e-01 7.035492266242632908e+00
1.781513574557893154e-66 -1.567656795189836885e+02 4.254091134696751375e+00 2.924622962111981805e-01 6.833034580274931713e+00
3.533884881901820346e-66 -1.560782450458341657e+02 3.886385289068805093e+00 2.329422186798058569e-01 7.031954298210687959e+00
4.107020720603006613e-66 -1.559254449645998477e+02 4.004528247325753298e+00 3.244412832759447363e-01 6.794036641222864326e+00
6.424551244521554917e-66 -1.554755160616220735e+02 4.113728994412786832e+00 2.577490626212813885e-01 6.910445459053050854e+00
7.904135080970198405e-66 -1.552657567942501657e+02 4.046456885117346580e+00 2.087959080584251004e-01 7.032684075268726964e+00
1.381362934490071815e-65 -1.547049871062910711e+02 4.137885873482037624e+00 2.020024472056616283e-01 7.012761447028517559e+00
1.936386685530513026e-65 -1.543647340485875930e+02 4.222178137818226595e+00 2.092409118773370380e-01 6.967796269571687517e+00
7.052219306673801502e-65 -1.530697153891999562e+02 4.126323304239319256e+00 2.493607039329470421e-01 6.877136987327409301e+00
9.217054085128424819e-65 -1.527995022787897597e+02 3.752501755955951701e+00 2.273518261835916765e-01 7.009951092247534987e+00
1.070494647052651793e-64 -1.526473518301480965e+02 3.960944907404018167e+00 2.722235724706864035e-01 6.853215991916557392e+00
1.807331672400317369e-64 -1.521211211153538727e+02 4.120615753875024545e+00 2.265161255871562251e-01 6.909181711012201355e+00
2.249842628414184905e-64 -1.518996123879221329e+02 3.648826935395807602e+00 2.699258695048366019e-01 6.907182920100507495e+00
2.839083965160464618e-64 -1.516644912061005357e+02 4.182016394680680982e+00 1.797308076194829018e-01 6.987246886008620983e+00
7.047112196783932933e-64 -1.507528547433347512e+02 4.124283741095033484e+00 2.001225932123623930e-01 6.938424435482304808e+00
9.895582723802449170e-64 -1.504108841907118403e+02 3.881168054901894315e+00 2.639556689296685410e-01 6.842984749868813665e+00
1.953761622377968056e-63 -1.497281310142815016e+02 4.065876949932766493e+00 2.799030508916938720e-01 6.755163374837957591e+00
2.793656606474497950e-63 -1.493680362164001565e+02 4.111050450746358997e+00 2.351914625070248843e-01 6.835316465916531747e+00
1.551142254635690799e-62 -1.476513108747772662e+02 4.422362313065342221e+00 1.399041045044716880e-01 6.932667827041221642e+00
1.720176549311972823e-61 -1.452427904492766402e+02 3.980821968566041757e+00 1.652653151216073868e-01 6.940213070371386905e+00
1.832380178668103202e-61 -1.451771016139537380e+02 4.020495853375567918e+00 2.134484868004259683e-01 6.817159868625505936e+00
2.357994464649313278e-60 -1.426198208321536924e+02 3.910717209811915840e+00 2.923405282156864571e-01 6.610307952537148424e+00
5.625176059081276365e-60 -1.417478800397962573e+02 3.693983764689291238e+00 2.425301823270551160e-01 6.751534213531696693e+00
