logz logzerr logvol nlive logl logwt insert_order
-1.911362934294887737e+02 1.059020922651584318e+00 -3.625000000000002665e-01 4.000000000000000000e+02 -1.841228504501391967e+02 -1.904780647368305040e+02 6.600000000000000311e-01
-1.900608241338992173e+02 1.231687303588369087e+00 -3.650000000000002687e-01 4.000000000000000000e+02 -1.840584491346873790e+02 -1.904161634213786840e+02 7.099999999999999645e-01
-1.895296456905782634e+02 1.052503066788410768e+00 -3.675000000000002709e-01 4.000000000000000000e+02 -1.818248727295910783e+02 -1.881850870162823810e+02 5.350000000000000311e-01
-1.879534558143153333e+02 8.094288393920335833e-01 -3.700000000000002731e-01 4.000000000000000000e+02 -1.813529602726553094e+02 -1.877156745593466098e+02 1.864999999999999991e+00
-1.871343671029367215e+02 9.166146989822522295e-01 -3.725000000000002753e-01 4.000000000000000000e+02 -1.809658383288568757e+02 -1.873310526155482023e+02 1.899999999999999911e+00
-1.865347348042803048e+02 9.329824442855936262e-01 -3.750000000000002776e-01 4.000000000000000000e+02 -1.807648346965945905e+02 -1.871325489832859148e+02 5.150000000000000133e-01
-1.860964717752491993e+02 7.069581665117169456e-01 -3.775000000000002798e-01 4.000000000000000000e+02 -1.794453269758089391e+02 -1.858155412625002612e+02 2.300000000000000100e-01
-1.852530263655331453e+02 9.575799249520523526e-01 -3.800000000000002820e-01 4.000000000000000000e+02 -1.793792007933805053e+02 -1.857519150800718251e+02 4.499999999999999833e-02
-1.847785296807740281e+02 9.903879166678469792e-01 -3.825000000000002842e-01 4.000000000000000000e+02 -1.776088525818669268e+02 -1.839840668685582443e+02 6.149999999999999911e-01
-1.836112462515136201e+02 9.957041201775900241e-01 -3.850000000000002864e-01 4.000000000000000000e+02 -1.770775787604242737e+02 -1.834552930471155889e+02 7.149999999999999689e-01
-1.828370853694116818e+02 1.208199651901249450e+00 -3.875000000000002887e-01 4.000000000000000000e+02 -1.768005311091765179e+02 -1.831807453958678309e+02 1.614999999999999991e+00
-1.823010775049794745e+02 1.377124338529629455e+00 -3.900000000000002909e-01 4.000000000000000000e+02 -1.764445310361344923e+02 -1.828272453228258030e+02 1.415000000000000036e+00
-1.818367996500635968e+02 1.504953785109302888e+00 -3.925000000000002931e-01 4.000000000000000000e+02 -1.760827799980970099e+02 -1.824679942847883183e+02 1.754999999999999893e+00
