apec1.kT apec1.Abundanc apec1.norm
4.070213912164666326e+00 3.215142986973515971e-01 1.583985985160973442e+00
4.131296578529963348e+00 2.566734784963780602e-01 4.635560804297937931e-01
4.078968181141017446e+00 3.084874384683625181e-01 1.250799251030470627e+00
3.661808258112199788e+00 2.418761467455276815e-01 6.271418269400819145e-01
3.839833142548256362e+00 2.930965062384072173e-01 8.554111789742291361e-01
4.067790042156996577e+00 2.419704118882809174e-01 1.052621393507074732e+00
3.930852455546534951e+00 2.634293975786060615e-01 1.305638543839283017e+00
4.054059979564317295e+00 2.352700627459895222e-01 1.540138297271329115e+00
3.955822969996022120e+00 3.007321837429925981e-01 9.582982520992058273e-01
3.840601920596996788e+00 2.080944400728488575e-01 1.018556201378402859e+00
4.244655425000977367e+00 2.627602375140717372e-01 4.737671123376437921e-01
4.336095248790313050e+00 3.288668719957787978e-01 7.734804877262327905e-01
4.082821890979599466e+00 1.258955512063660021e-01 1.217431160221891684e+00
3.856994967501643945e+00 2.303238781859160422e-01 6.484581678536102123e-01
4.047230013744123056e+00 2.548935285078744450e-01 4.232490462130907849e-01
4.009623884129541516e+00 2.075193430815376328e-01 1.208671675834418924e+00
4.016848435632426551e+00 2.271618101578175286e-01 1.256855755673177644e+00
4.033423517114182566e+00 1.918547689543597667e-01 7.893024863606715735e-01
4.176739437574084945e+00 2.516626279258400434e-01 9.065142639495297194e-01
3.993599258270480235e+00 1.997749151555061609e-01 1.549308481801413118e+00
4.009446105733149857e+00 2.501813816928902257e-01 9.034954956809959636e-01
4.212597444273151304e+00 2.371713678289524008e-01 7.815588825087579350e-01
4.109194928162031246e+00 2.484612104277973132e-01 9.966342493910932410e-01
3.754886293445565570e+00 2.634510355741856436e-01 5.298612469722207008e-01
4.114704204839264357e+00 2.068085988211205151e-01 7.042638311105516857e-01
4.019059255018892607e+00 1.559585660482203373e-01 9.902981703743554132e-01
3.983016850477525850e+00 1.908161602231713272e-01 9.865315506922971434e-01
4.176550350549899093e+00 2.465433851877644744e-01 6.437730276591124845e-01
4.345112713529700521e+00 2.704154356360273792e-01 1.074512806075794247e+00
4.248093453920749774e+00 2.423279655852333403e-01 1.162853293424104262e+00
3.978216856601570317e+00 2.822513982226727558e-01 6.226678409402819359e-01
4.151350502456168101e+00 2.021032623837116238e-01 1.535285752443307228e+00
4.015799735242668866e+00 2.011208491895997708e-01 8.757349402516672043e-01
3.930864195868785771e+00 2.445342796173351763e-01 1.886844704641792436e-01
3.807831069352484832e+00 1.561481915771893991e-01 8.835249499458535105e-01
4.277952187070772183e+00 2.427791633501917845e-01 1.053074861751285285e+00
3.879220866470315610e+00 1.894696448253167520e-01 1.190772731274462481e+00
3.750474726271634029e+00 1.999452126575888555e-01 7.172777382371545718e-01
4.260280770017673468e+00 2.767341698332356215e-01 1.239487631280196345e+00
3.941609401057471818e+00 2.314087884767419556e-01 1.329011990408772048e+00
4.046738158372606087e+00 2.075237648424138881e-01 1.240551409929858018e+00
3.957517239184704216e+00 3.289905149695684372e-01 1.386077015411268265e+00
3.731401267465915605e+00 2.200985774813571938e-01 1.865520534391822638e+00
4.079918625362749296e+00 2.217908275230988380e-01 1.056129129397514355e+00
4.250219608060335830e+00 2.266873031861148524e-01 9.903211176410624539e-01
3.869042176554347900e+00 2.020208768333700833e-01 9.857287402332087778e-01
4.171934954203210921e+00 2.834049689196816435e-01 1.044296756898442036e+00
3.890569498849021812e+00 1.684574367093141234e-01 5.923558660560916955e-01
4.212245646806189292e+00 2.279574723269641723e-01 1.490885644856908776e+00
4.153802681225022830e+00 1.939983923155313705e-01 6.769805048743784415e-01
3.992724237366543250e+00 2.099169199759431670e-01 1.304217924440736587e+00
3.972850615005619090e+00 2.443499221085679851e-01 4.297007546138373879e-01
3.984893259506701479e+00 3.348447700112783809e-01 7.887694475334320332e-01
3.850831255365307904e+00 2.161211535534727779e-01 1.133726529580288744e+00
4.039782776214181581e+00 2.311273222096102420e-01 7.679198825359745406e-01
4.197790418797028522e+00 1.577398985732624825e-01 1.009385909418280658e+00
3.897682544534501137e+00 2.143076249919871890e-01 1.306938310431709382e+00
4.012788570422716639e+00 2.511647298688562957e-01 1.162111451256985228e+00
4.048769259482201122e+00 2.934900803669329705e-01 9.206686257685032793e-01
4.270911764116751996e+00 1.893228158889848078e-01 4.935880514347678050e-01
4.005679519434579561e+00 2.710569101524490376e-01 1.522976221256553409e+00
4.250314608238820568e+00 2.213083826470995663e-01 1.020129289509907444e+00
3.849774356336765457e+00 2.166833830428468721e-01 9.090566281293120943e-01
4.186756042956187862e+00 2.631738219004630119e-01 1.073980341053965670e+00
3.779491697007214324e+00 2.225579941095164882e-01 7.264885647112758749e-01
4.211561019049773869e+00 1.516880482627104565e-01 1.354335679271760018e+00
3.879220866470315610e+00 1.894696448253167520e-01 1.190772731274462481e+00
4.080943805156810988e+00 3.307415152663083502e-01 1.213156798594404506e+00
3.968735077266498656e+00 2.463210164182436379e-01 1.259473057213609470e+00
4.198211893249845339e+00 2.444603170667144221e-01 8.798780632237773736e-01
3.994727763028122602e+00 2.378299337069297581e-01 9.353149762913962606e-01
4.299575635001588125e+00 2.907637971641826025e-01 6.695602904639350594e-01
4.192024088192567000e+00 2.604234269298937310e-01 9.637323401059998407e-01
4.114267291513363567e+00 1.612660346478511919e-01 9.330950793840234736e-01
3.875958602886731441e+00 3.057630788439529290e-01 1.123965558105507689e+00
3.809406681334531086e+00 2.292671192156108817e-01 1.384078381868325325e+00
4.029850863138038086e+00 3.042939787627997328e-01 1.281917648518577924e+00
3.784895162146657999e+00 2.150898871984174288e-01 1.254307785798416397e+00
4.109642492513353673e+00 2.918869100242011405e-01 8.006391564074888390e-01
3.844065932340818836e+00 2.253929958544785006e-01 8.402159386254922646e-01
4.044114291329745647e+00 2.908279575919187065e-01 8.963984489696642521e-01
3.870788730120469534e+00 2.867637854154818644e-01 8.098224139050969050e-01
3.852924016712595989e+00 2.291509881684679895e-01 1.357936091749510021e+00
4.244437930053718055e+00 1.689584831811057897e-01 6.027140724357433754e-01
4.111003297828204062e+00 1.610283259207289930e-01 1.299772921887073718e+00
4.215784247490825365e+00 2.572986963979979058e-01 1.039042731516709450e+00
4.163070170333238451e+00 2.531544686192093718e-01 6.257907177598964754e-01
4.194335084134066527e+00 1.770181527482924122e-01 1.491972745631797270e+00
4.168282302670995421e+00 2.859789513448460774e-01 8.637927591083868206e-01
4.140123395692764774e+00 3.316156615219738590e-01 7.527449653317989098e-01
3.919510749451297293e+00 1.874331021198302749e-01 6.637810032040375452e-01
3.931746802049051581e+00 2.725935467163387860e-01 1.246363915693879942e+00
4.089637201414238810e+00 2.398643377080478256e-01 9.489807627206494622e-01
4.290438541388696514e+00 2.529226451834173939e-01 9.337475350414412567e-01
4.318917150079356837e+00 2.480705522206043678e-01 1.165466016440875885e+00
3.955798968157863360e+00 2.173186196349967403e-01 9.859454424860734090e-01
3.935401459142623182e+00 1.752997731207225907e-01 7.110928971168082313e-01
4.056313978924222852e+00 2.716424142080982596e-01 1.352232327977336279e+00
3.824690241969566973e+00 2.524366289774825911e-01 6.448958836363132274e-01
4.323338961015101845e+00 2.386264746546635229e-01 9.777065739312380543e-01
3.994977663657792721e+00 2.825205256359858974e-01 1.106691407281611861e+00
4.054548875831554433e+00 2.683000024893532620e-01 6.459339812237018252e-01
4.234182473278013781e+00 2.043799635320445729e-01 1.226826091981663591e+00
3.725647496566699246e+00 2.305461204105072881e-01 1.450900646358862955e+00
4.241469928414321799e+00 2.119430338736942310e-01 9.398565979460078434e-01
4.266206222029516937e+00 2.257132992485791356e-01 7.116908582980312481e-01
3.949587435973233251e+00 2.526717168165986682e-01 6.860677971795733354e-01
4.281409723980821092e+00 2.816475645810737616e-01 1.172675764103443985e+00
4.075022223465417426e+00 2.090973944778660443e-01 1.479139773651072076e+00
3.897682544534501137e+00 2.143076249919871890e-01 1.306938310431709382e+00
3.729836312176222801e+00 3.123820647018620278e-01 9.108253873496838793e-01
3.823983223794170438e+00 3.131742333623579455e-01 4.122070709023910595e-01
4.122848536759962101e+00 1.566539731751793729e-01 8.288945674176982914e-01
3.934537746170273298e+00 1.837576521737363522e-01 1.021943939863906969e+00
4.274276794514033639e+00 1.620999897899521036e-01 1.030353607799359583e+00
4.208449295720368966e+00 1.904725584079566825e-01 8.497485116706284813e-01
4.255710717966816325e+00 2.596931904211942643e-01 1.492873802313438691e+00
3.663949555616541787e+00 2.951489212992839950e-01 1.014665364285329607e+00
4.212043165031603031e+00 1.636217600059078903e-01 1.932640008718403024e+00
4.058772134046934710e+00 2.586569869349749640e-01 3.160609395835255464e-01
4.117606805799422176e+00 2.204465182936426737e-01 1.711037085436768690e+00
4.082110663177967780e+00 2.721978077960919840e-01 1.260792200389921902e+00
3.800300081372414596e+00 2.666108837782003027e-01 1.537330267759019264e+00
3.982427478676568988e+00 2.569007041891467336e-01 6.410684691971039184e-01
4.137025172454516841e+00 1.959888890705355768e-01 7.201881696791690990e-01
4.289006060977131440e+00 2.525787400070442779e-01 9.704925455071377050e-01
4.159393500581593628e+00 2.686821021731873871e-01 7.786017848078379266e-01
3.922566554534319572e+00 2.206348701586181849e-01 5.425495200871843782e-01
4.111204512130925970e+00 1.823233832709339475e-01 1.288585851754263878e+00
4.142986929600367851e+00 3.373444551659184887e-01 1.424242066912728699e+00
4.026817241740125120e+00 2.220016529032556862e-01 9.041107494742078865e-01
4.156806942866334786e+00 1.642948881000558803e-01 1.323863971061428391e+00
4.045870517083801410e+00 2.154898651761825989e-01 8.858810074789110756e-01
4.272264646216273221e+00 2.224923063644760612e-01 8.102629199048848596e-01
4.126469070889012158e+00 1.973529957809348478e-01 8.325117337098333348e-01
4.312818448031225493e+00 2.242638559721579494e-01 2.113377253992081428e-01
4.088325257501643328e+00 2.701262181271738561e-01 1.707676343427343202e+00
4.211077209287757306e+00 2.308308220893112994e-01 1.224920433052970159e+00
3.926217499156532842e+00 2.841172370361725319e-01 3.694067147279064267e-01
4.141638488322202605e+00 2.172128197723724174e-01 1.132165687098544815e+00
4.183460067980109720e+00 2.300616132970139949e-01 1.404189182933152313e+00
4.010124109897631683e+00 2.388807545351919193e-01 1.477764089301201178e+00
4.144930399614756844e+00 2.031787592191162672e-01 1.220769030455146620e+00
3.904418307469806226e+00 2.674464242729039931e-01 1.173309642395116148e+00
4.125502960969158472e+00 1.463907001554812237e-01 1.156721946467313522e+00
4.147870451875088627e+00 2.662383959928048549e-01 1.082182613492169931e+00
4.062727968449667770e+00 2.474323836034805768e-01 6.641282565352293332e-01
4.118500048205696373e+00 2.245582781078648837e-01 1.383430219198148237e+00
4.184648140774843483e+00 2.835764554573792506e-01 9.096473811972183299e-01
4.153311998489347623e+00 2.300024202031646092e-01 9.646694355815786937e-01
3.979896660360903837e+00 2.687226319967382926e-01 7.203241748896019869e-01
3.887782384347541420e+00 2.159149959553600673e-01 1.186764395003768069e+00
3.959189785677143192e+00 2.281994374687238147e-01 1.483168226490182873e+00
3.984754314942167142e+00 2.754195480316934952e-01 8.363835897913675099e-01
3.857473162338607597e+00 1.751961774961768303e-01 8.524029236587642444e-01
3.923512091643220234e+00 2.824484730112908903e-01 1.476805721163418239e+00
3.839816532941864313e+00 2.971533379986533996e-01 9.940509445288230328e-01
3.725647496566699246e+00 2.305461204105072881e-01 1.450900646358862955e+00
3.750474726271634029e+00 1.999452126575888555e-01 7.172777382371545718e-01
3.986077462503009983e+00 2.752577266806751077e-01 4.117558915765974215e-01
4.142889719410412397e+00 2.644005469598980085e-01 5.358300053827298459e-01
4.015014853051716237e+00 2.636963103785653351e-01 7.185234435508862649e-01
4.405626740917448103e+00 2.474597031140157166e-01 8.406039409456582678e-01
4.112730545479275968e+00 1.569846231360826627e-01 1.339608881809537078e+00
3.848636003438731468e+00 2.061295487816671712e-01 1.140991786751523351e+00
3.876212936520398777e+00 2.826221436802206499e-01 1.125541161319998373e+00
3.889846735516638176e+00 1.946732691127039394e-01 1.031358617363070440e+00
4.062727968449667770e+00 2.474323836034805768e-01 6.641282565352293332e-01
3.756921211384674386e+00 1.435700333947032836e-01 1.420566286462073613e+00
3.858096000559611216e+00 3.465750147650918378e-01 1.534395262831051543e+00
4.079813330984761954e+00 1.867328155824038716e-01 2.067279401682943885e+00
4.018487452350994360e+00 2.338184514580805562e-01 1.492873866274080363e+00
3.764795316224899491e+00 2.465113244077256627e-01 6.526310618261199625e-01
3.789332431818852598e+00 3.047054984141777667e-01 8.430057836652855574e-01
4.078968181141017446e+00 3.084874384683625181e-01 1.250799251030470627e+00
3.981808785421275143e+00 1.514154003174054686e-01 1.626530361273331948e+00
3.989812990190849007e+00 2.227359186644873312e-01 1.314638448028534023e+00
3.969015784906221977e+00 2.010881850425056405e-01 1.207386145950059220e+00
4.110348147956035092e+00 2.060897386222830807e-01 6.277800323391169446e-01
3.983601906801456760e+00 2.531518575318443820e-01 1.067156346613858942e+00
4.329745535154652103e+00 1.753734863361023355e-01 1.119407452742089859e+00
3.623410487985651685e+00 2.168158438006105027e-01 8.486134154339447511e-01
3.930852455546534951e+00 2.634293975786060615e-01 1.305638543839283017e+00
3.940597100746998649e+00 2.624696111744613813e-01 6.596822094351055821e-01
4.013173840018837701e+00 2.474889669126005276e-01 1.080213904997751051e+00
4.157153881081352864e+00 1.774617094874923195e-01 1.581232356515182236e+00
4.022869229845631445e+00 2.002777261073608872e-01 1.295854986853969937e+00
4.080261404791937885e+00 1.941326531401934008e-01 1.533615628752680982e+00
3.919137197603152600e+00 2.218742118490092396e-01 1.204055072335980636e+00
3.787720745085792373e+00 2.332207030921308599e-01 1.007244099710722374e+00
4.145354124219132075e+00 2.308301461812805599e-01 1.434201665203221454e+00
3.929738069488412755e+00 2.495943161284374379e-01 1.211999305380512260e+00
4.178002612930912463e+00 2.635071993792092448e-01 1.032979693256081744e+00
4.160548427195443821e+00 2.388190807705332097e-01 1.387223052360822440e+00
4.125152502837078572e+00 2.448339828097760296e-01 5.597624186253802314e-01
4.152987025365604268e+00 2.572685912775233286e-01 1.361506100248053297e+00
4.054412554785911560e+00 3.067453765247934450e-01 1.365268682207970041e+00
4.101948073727384347e+00 2.262398652260189380e-01 7.158139628266656507e-01
3.925164509209521313e+00 2.843488626365674454e-01 2.880836739832862703e-01
3.985530821789580624e+00 2.595257528307831629e-01 1.208314349602420901e+00
4.156806942866334786e+00 1.642948881000558803e-01 1.323863971061428391e+00
4.120186062126814264e+00 2.748021911456897115e-01 3.697363114475671342e-01
4.138208981601170677e+00 2.419802479075081059e-01 1.019907941188443523e+00
3.992724237366543250e+00 2.099169199759431670e-01 1.304217924440736587e+00
4.022878643139417676e+00 2.946733395421324841e-01 1.264989149304994509e+00
4.125131794245806560e+00 2.890910209516081020e-01 1.308407551879656960e+00
4.193071777098921871e+00 2.750482922690127841e-01 9.563886186825725222e-01
4.289365889058712966e+00 2.513089772404216715e-01 5.175210414077870968e-01
3.990953050558093018e+00 2.902462846626908122e-01 8.642644393469847142e-01
4.080820816512664706e+00 2.073163362202551652e-01 1.161405367181235659e+00
4.377917781502638661e+00 2.490265412787105170e-01 1.034862132224544595e+00
4.469373934051247055e+00 2.459761116745279586e-01 9.839223870338511535e-01
3.996358483953160512e+00 2.389571948376056632e-01 8.562836827992451605e-01
4.147692849296816142e+00 3.127022334803198356e-01 8.948599114221182926e-01
3.970125217481806246e+00 2.632401796850015185e-01 1.439721647903677848e+00
3.906375918630537569e+00 2.645740827988495858e-01 1.325777495919774562e+00
3.885258910538357480e+00 2.043602291326166165e-01 6.137351493987599493e-01
4.109268759737248367e+00 2.073619171347628187e-01 6.849239395798890628e-01
4.147637401558012193e+00 2.673931801486664761e-01 6.886559635914237809e-01
4.086373368032589326e+00 3.172329828131847940e-01 1.645735463914576036e-01
3.598793920045124217e+00 2.194469103169325863e-01 5.723998216577714793e-01
4.015014853051716237e+00 2.636963103785653351e-01 7.185234435508862649e-01
3.853180253335371397e+00 2.072509901728500914e-01 1.154615291238776376e+00
4.191922722590253336e+00 1.480583269661623347e-01 8.931937726391903087e-01
4.099878921123202069e+00 2.756450293081061931e-01 9.543122276913312829e-01
3.902134110492091246e+00 2.269207376531814646e-01 4.031934983937273120e-01
4.237360230302496866e+00 1.970828654250803003e-01 1.013222100084013810e+00
4.074259826216224845e+00 3.071681919960355667e-01 5.590097542498453365e-01
3.805925597329130827e+00 2.858582811281918934e-01 4.959238206984721842e-01
3.821339342785392557e+00 2.364866916538597152e-01 1.217531095959846876e+00
4.217176971733080926e+00 1.799960969843333591e-01 5.887962154319034136e-01
3.616927300094721964e+00 1.861416699273706066e-01 1.089632532473279625e+00
4.198458223284686319e+00 2.400255481649563871e-01 1.121422433321310308e+00
4.157153881081352864e+00 1.774617094874923195e-01 1.581232356515182236e+00
4.175366931583347707e+00 2.733099678772687446e-01 1.026178438230631373e+00
3.773600717274442129e+00 2.324076245429319287e-01 1.325359752947095293e+00
3.684263050202642109e+00 2.313404471690928277e-01 1.192378149910711782e+00
3.922566554534319572e+00 2.206348701586181849e-01 5.425495200871843782e-01
4.082902309575093369e+00 1.681840476262374540e-01 1.250787990431634134e+00
4.009446105733149857e+00 2.501813816928902257e-01 9.034954956809959636e-01
3.922151065017672966e+00 1.794581764890895437e-01 1.134289741343577296e+00
3.753510842368337208e+00 2.427966824096876863e-01 1.135344378547566091e+00
3.872349622849638351e+00 2.248455718739967024e-01 1.061969210068560487e+00
4.087301224444567893e+00 2.881380991127953095e-01 1.095090933315531867e+00
3.986226337766442196e+00 2.459785551140643289e-01 1.075886558055440201e+00
4.371433092203150572e+00 2.574356662346886093e-01 6.244707913962743717e-01
4.011565834797501395e+00 1.885585267125179376e-01 8.792164119240575282e-01
3.903821827562289570e+00 2.361235601980870569e-01 7.204178832585991232e-01
4.058278220051005469e+00 2.428623250236786602e-01 1.636597420711587869e+00
3.859043372711851827e+00 2.347212535154514224e-01 1.113018881827987361e+00
4.087591251014454308e+00 2.799663879992232429e-01 9.393858989681079796e-01
4.127393920755020318e+00 2.468874988664263304e-01 1.246753906007373125e+00
4.040408062966014846e+00 2.006335425167338760e-01 1.334516411232983035e+00
3.836998337424080141e+00 2.542756155782325278e-01 6.417691955961010164e-01
4.072168482903354203e+00 2.580727667578545104e-01 7.919377129082755262e-01
3.839943233087408814e+00 2.047032466344231583e-01 1.183276530631014234e+00
4.101690557203442999e+00 2.578262882678792889e-01 5.012374597437193602e-01
4.283089030245706752e+00 2.543676939279819749e-01 1.122446169533368732e+00
3.713438436611597115e+00 1.777689673480064847e-01 3.015952550930059983e-01
4.247918850104571931e+00 2.319841003778663202e-01 1.690425960102590608e+00
4.137025172454516841e+00 1.959888890705355768e-01 7.201881696791690990e-01
4.158010001235110664e+00 2.014805980855704226e-01 5.874581021069181785e-01
4.121943445759739255e+00 2.493380909734455864e-01 1.340211997066025784e+00
3.879315837828840152e+00 2.426466555157458516e-01 7.150851803293332143e-01
4.243476172927698187e+00 2.682612229928633685e-01 1.400655005355493365e+00
4.153802681225022830e+00 1.939983923155313705e-01 6.769805048743784415e-01
3.927749108226281649e+00 2.428229259999537260e-01 1.314397449469308254e+00
4.037882304680183942e+00 2.510954581954397136e-01 1.199123248408135112e+00
3.880815856247426865e+00 2.520507994321030121e-01 3.989000802344064844e-01
4.189645496038622241e+00 2.264652987727241162e-01 5.390934853591896614e-01
3.883676387486465043e+00 3.075223280455681718e-01 9.336634373520347197e-01
4.050031413430085436e+00 2.733912504312734360e-01 8.188621172574853668e-01
4.040853139600118382e+00 3.470906949352123849e-01 1.038079979913167472e+00
3.732586371622379939e+00 2.361016144943785811e-01 1.638963763197934798e+00
4.015309785486296690e+00 2.938344606631133060e-01 8.978651814649910579e-01
4.122976557629914218e+00 1.855500266573186230e-01 7.445731069790185730e-01
4.104705852074592265e+00 2.383670908811927336e-01 6.178229531028484045e-01
4.320352326489278916e+00 2.916013468699262257e-01 7.173031436555434848e-01
3.802093954075029814e+00 2.139955757815710513e-01 1.855261999109878879e+00
3.959606404510478850e+00 2.637068506980798088e-01 1.039925377006513330e+00
3.967623105116505400e+00 2.161966659183297834e-01 9.267916837899442539e-01
4.010020544293045219e+00 2.434908110727705410e-01 8.983147808334556172e-01
4.439965793593760424e+00 2.601108246923851119e-01 1.365547096071514588e+00
4.092733736220303342e+00 2.190199565981472141e-01 9.591564401716581312e-01
3.871228228269630645e+00 1.940536441503354081e-01 1.137139620076082380e+00
3.972754523166641683e+00 2.489785236231602805e-01 6.511226015667915812e-01
3.836853083059890146e+00 2.488482133568818422e-01 1.426263875532843173e+00
3.921646704666722716e+00 2.114634148447616657e-01 7.172615486375598648e-01
4.010776568547662180e+00 2.264048127364215457e-01 1.567828234601394755e+00
4.445372023776752002e+00 2.491395999156390817e-01 9.841590629744843000e-01
4.183578220703032535e+00 1.954127845420893794e-01 1.231277894239657833e+00
3.973275992614464958e+00 3.315471234646150678e-01 1.112913003594512729e+00
4.230941547228797894e+00 2.806430266064107171e-01 4.394336097617141945e-01
3.796368514702380903e+00 3.229624582024839818e-01 8.398998236892509794e-01
4.071704108096854569e+00 1.898918807514236862e-01 7.807262200822473464e-01
4.169815721160069266e+00 2.052720634904484365e-01 1.206932574830642313e+00
4.412567619406038588e+00 2.855701983451656156e-01 7.330980711481899226e-01
4.120792239971888371e+00 2.380234530725882924e-01 9.283037659311004219e-01
3.932097495303039203e+00 2.594308553641221371e-01 1.537597922426223507e+00
3.900585356743935250e+00 1.676514574726021001e-01 9.192514587123470360e-01
4.439965793593760424e+00 2.601108246923851119e-01 1.365547096071514588e+00
3.957259483616827112e+00 2.643349275658076203e-01 1.053397740417750361e+00
3.661808258112199788e+00 2.418761467455276815e-01 6.271418269400819145e-01
3.985196478551762844e+00 2.325413674065339997e-01 1.892345246826319105e-01
4.078123775996549405e+00 2.404091052843561060e-01 7.854352061504358273e-01
3.838189916918790523e+00 2.680688159571001927e-01 4.606409040121736131e-01
3.985381233254248645e+00 2.470675058779470967e-01 8.988387464190487064e-01
3.951222758188595918e+00 2.485820596244304737e-01 1.097034454515635860e+00
4.167491414409326467e+00 2.696415136954499747e-01 1.148916365221030800e+00
4.321062779550555177e+00 2.192873243305618614e-01 1.272723338406553051e+00
3.847579165699574588e+00 1.695245781839452848e-01 1.277600604294818254e+00
4.009623884129541516e+00 2.075193430815376328e-01 1.208671675834418924e+00
3.708155343079636346e+00 2.038789355250175128e-01 1.114654012694135776e+00
3.972271234852088551e+00 2.388606725898774485e-01 9.038532894558480857e-01
3.926642590489408224e+00 2.048407084535514566e-01 1.038645244754947461e+00
4.546116789526562840e+00 2.902933228931643961e-01 9.080905021639169572e-01
4.152946300772579313e+00 2.615497444107765523e-01 1.273512807373156974e+00
4.006636647970158727e+00 2.578525583750588268e-01 9.275858684695514889e-01
4.050300648680544846e+00 2.956927426384735602e-01 8.756575718416915732e-01
3.757267765737248855e+00 2.526732826780032637e-01 9.565524376869799505e-01
3.904546901627676814e+00 2.681682365018615566e-01 1.047685341180397689e+00
4.272886792354291252e+00 2.148544898422675709e-01 6.978831170507497905e-01
4.131245137062395933e+00 2.090933430627998080e-01 3.301156858334617361e-01
4.214886967681724883e+00 2.102971106056159556e-01 1.354084999098283948e+00
3.781072501041701894e+00 2.547817116247946267e-01 7.855850784647366858e-01
4.140945629889762003e+00 3.067273362445990248e-01 1.312208837728037425e+00
4.210342686332603002e+00 3.268154899419160042e-01 7.937967523748039600e-01
4.028055114951049731e+00 2.281732944931728069e-01 7.788144783270161131e-01
3.605641075618609026e+00 2.490969008456550560e-01 1.522621856560960385e+00
4.086680805209702783e+00 2.552334394164995635e-01 9.476170167727914206e-01
4.180113441721941214e+00 2.110155360136260205e-01 1.119755730477921984e+00
3.623753640531131026e+00 2.025037725703672797e-01 8.893910578563128944e-01
3.985316625861293094e+00 1.684798383143727984e-01 8.115888288420676222e-01
4.075514228816238926e+00 2.179570307760682890e-01 1.388335533123793430e+00
3.879315837828840152e+00 2.426466555157458516e-01 7.150851803293332143e-01
4.081780350029870164e+00 1.865932706225795212e-01 9.120755300285013911e-01
4.025455987495273114e+00 2.549063593180629916e-01 7.556816408089686021e-01
4.171531358178334870e+00 2.012486108263301099e-01 1.023240659437165689e+00
4.157053085648117374e+00 2.012090847631068935e-01 1.168733912136538766e+00
4.092761192971646089e+00 2.824745781181560722e-01 1.127399445072594597e+00
3.998379375397276281e+00 2.473846911620855293e-01 6.971908854189875493e-01
4.155432116829467226e+00 2.224865989069520766e-01 4.968414551227589016e-01
4.243099384566807686e+00 3.284126753897075313e-01 1.215730593303042673e+00
4.078710767267225812e+00 2.705427864835490692e-01 7.788689169728673090e-01
3.930848716405833887e+00 2.201427900089354406e-01 1.492572857338905656e+00
3.915693897118959210e+00 2.268411814723803044e-01 8.752026501609656561e-01
4.208449295720368966e+00 1.904725584079566825e-01 8.497485116706284813e-01
4.217262610510329246e+00 2.035295452144619266e-01 6.720138245907525398e-01
3.836853083059890146e+00 2.488482133568818422e-01 1.426263875532843173e+00
4.238916223161062646e+00 2.378456911673455798e-01 8.108641419037837528e-01
4.159062304408839061e+00 2.346309250451419914e-01 1.203327908919217260e+00
4.106138934327774770e+00 2.293639153708477985e-01 1.238761956470879833e+00
4.075022223465417426e+00 2.090973944778660443e-01 1.479139773651072076e+00
3.992174904033350735e+00 2.464823998117587900e-01 1.128652323051601458e+00
4.295950005213413192e+00 1.487251742549512423e-01 1.061977828737293628e+00
4.240198037248537943e+00 2.366808826579697156e-01 7.614506283728121883e-01
4.073679484578696552e+00 2.834220940520833509e-01 1.478659731499027741e+00
4.202054757081250536e+00 2.095434850188220288e-01 1.287222624015461836e+00
3.982718777449059111e+00 1.867780995376417674e-01 1.674779153284385202e+00
4.407442985828897264e+00 2.306082874109753600e-01 4.177832303248676382e-01
4.078123775996549405e+00 2.404091052843561060e-01 7.854352061504358273e-01
3.941609401057471818e+00 2.314087884767419556e-01 1.329011990408772048e+00
4.254099209927544756e+00 2.687310521982836375e-01 6.644569076891122528e-01
4.202135134902286850e+00 2.182987490887188242e-01 1.409155047737655764e+00
4.176739437574084945e+00 2.516626279258400434e-01 9.065142639495297194e-01
3.769087607348414970e+00 2.405133571533603076e-01 6.798458978985012502e-01
3.838390153937565774e+00 1.817110833980603024e-01 9.140755687440627053e-01
4.178749901285532253e+00 2.583442836806846277e-01 1.061066222591645625e+00
4.064520512587487033e+00 1.910117149667576175e-01 1.293343915778623510e+00
3.972608761637627772e+00 2.209022207620665312e-01 1.272911581123709057e+00
4.243099384566807686e+00 3.284126753897075313e-01 1.215730593303042673e+00
4.180972673430611408e+00 2.833414892120764694e-01 1.245064852578828818e+00
3.849701934975668927e+00 1.879747651236644002e-01 3.583040977928362292e-01
3.935838847021758902e+00 3.043992867160620897e-01 1.540763050677257162e+00
4.012788570422716639e+00 2.511647298688562957e-01 1.162111451256985228e+00
3.950772634717076848e+00 2.509657376995336753e-01 7.778329383616533477e-01
3.797680466524127496e+00 2.530617508818880923e-01 1.138639499795240928e+00
4.174255753350534448e+00 2.151678474655956685e-01 4.246533860053106624e-01
3.822138704925992503e+00 2.323809736238163504e-01 1.093797961552256837e+00
3.809753273072551849e+00 2.673969757020856486e-01 8.647023207020139157e-01
4.210168383201123632e+00 2.159506582867641022e-01 8.474664249380644554e-01
4.257161177020004850e+00 2.383683638107854386e-01 9.232133878765265145e-01
3.969804261727329031e+00 1.949533192429279693e-01 1.870301618554246259e+00
4.055418038040653705e+00 2.514417445123646178e-01 1.967587720554929920e+00
4.357574235268570462e+00 3.110270174526021392e-01 6.645276054738085136e-01
3.964883865757037107e+00 1.169989940391843453e-01 1.045059309244001033e+00
3.953271732163258889e+00 2.309272372845538879e-01 1.334603140815054267e+00
4.348586350891940455e+00 2.093845498581085041e-01 6.031265763997020191e-01
